acousticness,analysis_url,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.00259,https://api.spotify.com/v1/audio-analysis/60rugsuZQKZFOWMnCfUjUf,0.724,184053,0.59,dubstep,60rugsuZQKZFOWMnCfUjUf,0.201,7,0.152,-6.444,1,0.0497,139.99,4,https://api.spotify.com/v1/tracks/60rugsuZQKZFOWMnCfUjUf,audio_features,spotify:track:60rugsuZQKZFOWMnCfUjUf,0.201
1.51e-05,https://api.spotify.com/v1/audio-analysis/4khAZaVsqoaSZfnJNRv2Wi,0.2,225547,0.732,dubstep,4khAZaVsqoaSZfnJNRv2Wi,0.866,11,0.0829,-6.021,0,0.0405,139.98,4,https://api.spotify.com/v1/tracks/4khAZaVsqoaSZfnJNRv2Wi,audio_features,spotify:track:4khAZaVsqoaSZfnJNRv2Wi,0.0328
5.75e-05,https://api.spotify.com/v1/audio-analysis/1fDjn2sOwXlSvuXfhMTJDG,0.552,253792,0.974,dubstep,1fDjn2sOwXlSvuXfhMTJDG,0.113,5,0.498,-3.109,0,0.0759,139.96,4,https://api.spotify.com/v1/tracks/1fDjn2sOwXlSvuXfhMTJDG,audio_features,spotify:track:1fDjn2sOwXlSvuXfhMTJDG,0.426
0.000203,https://api.spotify.com/v1/audio-analysis/0u2AIKDVafHwCFQ9LDnqxH,0.507,246770,0.951,dubstep,0u2AIKDVafHwCFQ9LDnqxH,0.478,1,0.417,-3.71,1,0.0654,140.077,4,https://api.spotify.com/v1/tracks/0u2AIKDVafHwCFQ9LDnqxH,audio_features,spotify:track:0u2AIKDVafHwCFQ9LDnqxH,0.0628
0.000672,https://api.spotify.com/v1/audio-analysis/0wrWRmDKwfPrWzWZwBYsTM,0.671,265250,0.897,dubstep,0wrWRmDKwfPrWzWZwBYsTM,0.000618,6,0.0707,-4.514,1,0.416,140.026,4,https://api.spotify.com/v1/tracks/0wrWRmDKwfPrWzWZwBYsTM,audio_features,spotify:track:0wrWRmDKwfPrWzWZwBYsTM,0.36
0.00815,https://api.spotify.com/v1/audio-analysis/7jMKaftAUiWSf84Cqm2gM7,0.626,287756,0.842,dubstep,7jMKaftAUiWSf84Cqm2gM7,0.0788,1,0.113,-6.131,1,0.0792,140.021,4,https://api.spotify.com/v1/tracks/7jMKaftAUiWSf84Cqm2gM7,audio_features,spotify:track:7jMKaftAUiWSf84Cqm2gM7,0.555
0.00111,https://api.spotify.com/v1/audio-analysis/5uk8GRcGLeHi350gVRLkno,0.465,265762,0.933,dubstep,5uk8GRcGLeHi350gVRLkno,0.0131,1,0.144,-6.645,1,0.0644,140.03,4,https://api.spotify.com/v1/tracks/5uk8GRcGLeHi350gVRLkno,audio_features,spotify:track:5uk8GRcGLeHi350gVRLkno,0.187
1.25e-05,https://api.spotify.com/v1/audio-analysis/26s79pNvksAh8tlEembKm3,0.672,249853,0.968,dubstep,26s79pNvksAh8tlEembKm3,0.754,9,0.29,-3.371,0,0.119,125.983,4,https://api.spotify.com/v1/tracks/26s79pNvksAh8tlEembKm3,audio_features,spotify:track:26s79pNvksAh8tlEembKm3,0.176
0.00208,https://api.spotify.com/v1/audio-analysis/6w2A10HCO5nhBCaNLk4aS2,0.973,258520,0.589,dubstep,6w2A10HCO5nhBCaNLk4aS2,0.319,1,0.276,-7.014,1,0.236,128.006,4,https://api.spotify.com/v1/tracks/6w2A10HCO5nhBCaNLk4aS2,audio_features,spotify:track:6w2A10HCO5nhBCaNLk4aS2,0.201
0.00354,https://api.spotify.com/v1/audio-analysis/5EAjCshmGUYJ5Iqcz4H1jU,0.459,332867,0.819,dubstep,5EAjCshmGUYJ5Iqcz4H1jU,2.15e-05,11,0.108,-4.038,0,0.0518,139.955,4,https://api.spotify.com/v1/tracks/5EAjCshmGUYJ5Iqcz4H1jU,audio_features,spotify:track:5EAjCshmGUYJ5Iqcz4H1jU,0.181
0.0045,https://api.spotify.com/v1/audio-analysis/2VGHjIWLtE9jCNfMpT3gXC,0.64,308973,0.843,dubstep,2VGHjIWLtE9jCNfMpT3gXC,0.000185,2,0.499,-8.049,0,0.265,127.958,4,https://api.spotify.com/v1/tracks/2VGHjIWLtE9jCNfMpT3gXC,audio_features,spotify:track:2VGHjIWLtE9jCNfMpT3gXC,0.279
0.00889,https://api.spotify.com/v1/audio-analysis/2Ir35f19vfOEG3iEDbV2Sa,0.629,309867,0.987,dubstep,2Ir35f19vfOEG3iEDbV2Sa,0.0069,6,0.053,-3.809,0,0.175,145.102,4,https://api.spotify.com/v1/tracks/2Ir35f19vfOEG3iEDbV2Sa,audio_features,spotify:track:2Ir35f19vfOEG3iEDbV2Sa,0.409
0.108,https://api.spotify.com/v1/audio-analysis/00k4IcdhoUtt3fBATrDyhh,0.795,206680,0.982,dubstep,00k4IcdhoUtt3fBATrDyhh,0.00811,6,0.526,-0.737,1,0.191,159.982,4,https://api.spotify.com/v1/tracks/00k4IcdhoUtt3fBATrDyhh,audio_features,spotify:track:00k4IcdhoUtt3fBATrDyhh,0.533
0.0114,https://api.spotify.com/v1/audio-analysis/5vTgBtUWdiM32Fhrunk1ux,0.859,308571,0.744,dubstep,5vTgBtUWdiM32Fhrunk1ux,0.767,1,0.483,-8.269,1,0.0761,140.052,4,https://api.spotify.com/v1/tracks/5vTgBtUWdiM32Fhrunk1ux,audio_features,spotify:track:5vTgBtUWdiM32Fhrunk1ux,0.19
0.00512,https://api.spotify.com/v1/audio-analysis/2L7plRhGDguuuM9J1u5R7x,0.41,241568,0.712,dubstep,2L7plRhGDguuuM9J1u5R7x,5.23e-05,7,0.164,-4.281,0,0.0392,140.093,4,https://api.spotify.com/v1/tracks/2L7plRhGDguuuM9J1u5R7x,audio_features,spotify:track:2L7plRhGDguuuM9J1u5R7x,0.166
0.00556,https://api.spotify.com/v1/audio-analysis/6jtmqB2dVFON0E4May8Fjv,0.591,240012,0.956,dubstep,6jtmqB2dVFON0E4May8Fjv,0.00102,5,0.367,-4.813,0,0.116,140.062,4,https://api.spotify.com/v1/tracks/6jtmqB2dVFON0E4May8Fjv,audio_features,spotify:track:6jtmqB2dVFON0E4May8Fjv,0.652
0.00145,https://api.spotify.com/v1/audio-analysis/3RIhDrpZlMxlj6Dn3Ew5B7,0.584,247867,0.796,dubstep,3RIhDrpZlMxlj6Dn3Ew5B7,0.00138,11,0.119,-5.012,1,0.04,139.958,4,https://api.spotify.com/v1/tracks/3RIhDrpZlMxlj6Dn3Ew5B7,audio_features,spotify:track:3RIhDrpZlMxlj6Dn3Ew5B7,0.482
2.08e-05,https://api.spotify.com/v1/audio-analysis/34o2xJAVNTzoYN0o2Sd6sW,0.553,303096,0.983,dubstep,34o2xJAVNTzoYN0o2Sd6sW,0.52,1,0.379,-2.426,1,0.0382,139.932,4,https://api.spotify.com/v1/tracks/34o2xJAVNTzoYN0o2Sd6sW,audio_features,spotify:track:34o2xJAVNTzoYN0o2Sd6sW,0.0267
8.16e-05,https://api.spotify.com/v1/audio-analysis/5p6OBDvMJxcmt9UK4WpFas,0.45,323616,0.909,dubstep,5p6OBDvMJxcmt9UK4WpFas,0.867,0,0.117,-6.058,1,0.0721,139.893,4,https://api.spotify.com/v1/tracks/5p6OBDvMJxcmt9UK4WpFas,audio_features,spotify:track:5p6OBDvMJxcmt9UK4WpFas,0.123
0.0111,https://api.spotify.com/v1/audio-analysis/2JPxMMWWLPz50bLqdfxgjg,0.659,350098,0.757,dubstep,2JPxMMWWLPz50bLqdfxgjg,0.696,7,0.128,-4.802,0,0.03,139.949,4,https://api.spotify.com/v1/tracks/2JPxMMWWLPz50bLqdfxgjg,audio_features,spotify:track:2JPxMMWWLPz50bLqdfxgjg,0.475
2.48e-05,https://api.spotify.com/v1/audio-analysis/52kVHrcLehs726RzBj0ZkD,0.561,304714,0.917,dubstep,52kVHrcLehs726RzBj0ZkD,0.223,7,0.0973,-4.411,1,0.0451,140.026,4,https://api.spotify.com/v1/tracks/52kVHrcLehs726RzBj0ZkD,audio_features,spotify:track:52kVHrcLehs726RzBj0ZkD,0.275
0.00711,https://api.spotify.com/v1/audio-analysis/5i7fZq3chLyCHo3VeB6goD,0.429,261517,0.948,dubstep,5i7fZq3chLyCHo3VeB6goD,0.0148,5,0.0812,-3.657,0,0.227,115.785,3,https://api.spotify.com/v1/tracks/5i7fZq3chLyCHo3VeB6goD,audio_features,spotify:track:5i7fZq3chLyCHo3VeB6goD,0.55
9.27e-05,https://api.spotify.com/v1/audio-analysis/22RzNCXeeCNd2J0m2SYdA2,0.58,246667,0.924,dubstep,22RzNCXeeCNd2J0m2SYdA2,0.763,11,0.27,-3.571,0,0.0474,144.087,4,https://api.spotify.com/v1/tracks/22RzNCXeeCNd2J0m2SYdA2,audio_features,spotify:track:22RzNCXeeCNd2J0m2SYdA2,0.593
5.37e-05,https://api.spotify.com/v1/audio-analysis/4mw8LoRMvjE2SqElwT6fee,0.569,296014,0.998,dubstep,4mw8LoRMvjE2SqElwT6fee,0.921,10,0.217,-4.154,0,0.0594,127.991,4,https://api.spotify.com/v1/tracks/4mw8LoRMvjE2SqElwT6fee,audio_features,spotify:track:4mw8LoRMvjE2SqElwT6fee,0.196
8.53e-05,https://api.spotify.com/v1/audio-analysis/6DEeUrq2VhjAj6KOhZcsu3,0.42,247520,0.925,dubstep,6DEeUrq2VhjAj6KOhZcsu3,0.874,0,0.152,-3.745,1,0.0381,144.047,4,https://api.spotify.com/v1/tracks/6DEeUrq2VhjAj6KOhZcsu3,audio_features,spotify:track:6DEeUrq2VhjAj6KOhZcsu3,0.236
0.000401,https://api.spotify.com/v1/audio-analysis/0fTFmyy8AwWHiRoDgTh80w,0.537,229707,0.97,dubstep,0fTFmyy8AwWHiRoDgTh80w,9.43e-05,7,0.345,-1.23,1,0.0407,140.032,4,https://api.spotify.com/v1/tracks/0fTFmyy8AwWHiRoDgTh80w,audio_features,spotify:track:0fTFmyy8AwWHiRoDgTh80w,0.163
0.000212,https://api.spotify.com/v1/audio-analysis/0YRKLRc6YvrlIRBzrXiFZg,0.575,259653,0.933,dubstep,0YRKLRc6YvrlIRBzrXiFZg,0.0,7,0.355,-4.232,0,0.277,140.024,4,https://api.spotify.com/v1/tracks/0YRKLRc6YvrlIRBzrXiFZg,audio_features,spotify:track:0YRKLRc6YvrlIRBzrXiFZg,0.283
0.116,https://api.spotify.com/v1/audio-analysis/3H25APFLbS8WnpcaTnKWnu,0.445,295987,0.874,dubstep,3H25APFLbS8WnpcaTnKWnu,1.67e-06,5,0.102,-3.479,0,0.309,139.654,4,https://api.spotify.com/v1/tracks/3H25APFLbS8WnpcaTnKWnu,audio_features,spotify:track:3H25APFLbS8WnpcaTnKWnu,0.608
0.000171,https://api.spotify.com/v1/audio-analysis/2dMujmFjaDikqUzMcZSNFA,0.58,253719,0.961,dubstep,2dMujmFjaDikqUzMcZSNFA,0.156,5,0.398,-2.159,0,0.0511,110.017,4,https://api.spotify.com/v1/tracks/2dMujmFjaDikqUzMcZSNFA,audio_features,spotify:track:2dMujmFjaDikqUzMcZSNFA,0.227
0.000262,https://api.spotify.com/v1/audio-analysis/1Ca2ELRlvACAeI7xz9c9jR,0.599,379261,0.763,dubstep,1Ca2ELRlvACAeI7xz9c9jR,0.794,3,0.241,-3.727,0,0.0553,127.997,4,https://api.spotify.com/v1/tracks/1Ca2ELRlvACAeI7xz9c9jR,audio_features,spotify:track:1Ca2ELRlvACAeI7xz9c9jR,0.118
8.78e-05,https://api.spotify.com/v1/audio-analysis/6Dv1Nl5I2wza5XrEehgBU1,0.73,247510,0.933,dubstep,6Dv1Nl5I2wza5XrEehgBU1,0.715,7,0.0846,-5.155,1,0.0367,139.945,4,https://api.spotify.com/v1/tracks/6Dv1Nl5I2wza5XrEehgBU1,audio_features,spotify:track:6Dv1Nl5I2wza5XrEehgBU1,0.0383
0.000851,https://api.spotify.com/v1/audio-analysis/3mYP2JXlrv2iLyU8GIAszA,0.66,248571,0.729,dubstep,3mYP2JXlrv2iLyU8GIAszA,0.00679,6,0.108,-5.244,0,0.0529,105.015,4,https://api.spotify.com/v1/tracks/3mYP2JXlrv2iLyU8GIAszA,audio_features,spotify:track:3mYP2JXlrv2iLyU8GIAszA,0.439
0.000506,https://api.spotify.com/v1/audio-analysis/0ZcR8LX5cGLxr2v93WUIFO,0.374,360021,0.885,dubstep,0ZcR8LX5cGLxr2v93WUIFO,0.625,6,0.108,-6.797,0,0.311,104.968,3,https://api.spotify.com/v1/tracks/0ZcR8LX5cGLxr2v93WUIFO,audio_features,spotify:track:0ZcR8LX5cGLxr2v93WUIFO,0.305
0.000192,https://api.spotify.com/v1/audio-analysis/0Ff0IZy22ygaykCe2iAG01,0.487,258857,0.921,dubstep,0Ff0IZy22ygaykCe2iAG01,0.274,9,0.259,-6.18,0,0.036,140.105,4,https://api.spotify.com/v1/tracks/0Ff0IZy22ygaykCe2iAG01,audio_features,spotify:track:0Ff0IZy22ygaykCe2iAG01,0.547
0.00126,https://api.spotify.com/v1/audio-analysis/42iWR5hjH7Yv34mgOgzUaM,0.666,258826,0.579,dubstep,42iWR5hjH7Yv34mgOgzUaM,0.637,10,0.109,-5.293,1,0.0626,99.989,3,https://api.spotify.com/v1/tracks/42iWR5hjH7Yv34mgOgzUaM,audio_features,spotify:track:42iWR5hjH7Yv34mgOgzUaM,0.472
0.00138,https://api.spotify.com/v1/audio-analysis/1fc12F23NDBAN1Y75GEc1v,0.675,310411,0.827,dubstep,1fc12F23NDBAN1Y75GEc1v,0.865,8,0.68,-4.292,0,0.0363,139.928,4,https://api.spotify.com/v1/tracks/1fc12F23NDBAN1Y75GEc1v,audio_features,spotify:track:1fc12F23NDBAN1Y75GEc1v,0.0402
0.00474,https://api.spotify.com/v1/audio-analysis/3lfGAVWfr3sdcrnv7PzfrM,0.573,329003,0.624,dubstep,3lfGAVWfr3sdcrnv7PzfrM,0.0,7,0.185,-9.52,0,0.0367,135.25,4,https://api.spotify.com/v1/tracks/3lfGAVWfr3sdcrnv7PzfrM,audio_features,spotify:track:3lfGAVWfr3sdcrnv7PzfrM,0.269
0.00377,https://api.spotify.com/v1/audio-analysis/2hJtyFIvRoEdQO0iothupV,0.504,341143,0.99,dubstep,2hJtyFIvRoEdQO0iothupV,0.887,11,0.333,-1.584,0,0.0669,140.015,4,https://api.spotify.com/v1/tracks/2hJtyFIvRoEdQO0iothupV,audio_features,spotify:track:2hJtyFIvRoEdQO0iothupV,0.0555
0.00113,https://api.spotify.com/v1/audio-analysis/2nCIGZvoibjPQBhc1svoEx,0.793,257987,0.926,dubstep,2nCIGZvoibjPQBhc1svoEx,0.41,1,0.113,-5.618,1,0.263,139.991,4,https://api.spotify.com/v1/tracks/2nCIGZvoibjPQBhc1svoEx,audio_features,spotify:track:2nCIGZvoibjPQBhc1svoEx,0.35
0.000964,https://api.spotify.com/v1/audio-analysis/5SBLB7hnQGD2pS6CGrpcA7,0.809,4195000,0.686,dubstep,5SBLB7hnQGD2pS6CGrpcA7,0.199,1,0.621,-7.465,1,0.0744,128.065,4,https://api.spotify.com/v1/tracks/5SBLB7hnQGD2pS6CGrpcA7,audio_features,spotify:track:5SBLB7hnQGD2pS6CGrpcA7,0.101
0.000397,https://api.spotify.com/v1/audio-analysis/0f1BGwKIASgHAxndSqNE9b,0.484,267440,0.7,dubstep,0f1BGwKIASgHAxndSqNE9b,0.0579,11,0.107,-4.305,0,0.0325,140.061,4,https://api.spotify.com/v1/tracks/0f1BGwKIASgHAxndSqNE9b,audio_features,spotify:track:0f1BGwKIASgHAxndSqNE9b,0.21
0.000723,https://api.spotify.com/v1/audio-analysis/0oOxvJK76K0439kSZFcE22,0.467,309577,0.83,dubstep,0oOxvJK76K0439kSZFcE22,0.0172,8,0.406,-5.197,1,0.0574,140.028,4,https://api.spotify.com/v1/tracks/0oOxvJK76K0439kSZFcE22,audio_features,spotify:track:0oOxvJK76K0439kSZFcE22,0.0394
0.000537,https://api.spotify.com/v1/audio-analysis/5F7FWI7P3jMzO3yCz0jELg,0.627,276520,0.902,dubstep,5F7FWI7P3jMzO3yCz0jELg,0.787,4,0.409,-9.197,1,0.0543,139.97,4,https://api.spotify.com/v1/tracks/5F7FWI7P3jMzO3yCz0jELg,audio_features,spotify:track:5F7FWI7P3jMzO3yCz0jELg,0.0494
0.0256,https://api.spotify.com/v1/audio-analysis/47p9WLjuQTWw1xysBMREu2,0.757,366527,0.613,dubstep,47p9WLjuQTWw1xysBMREu2,0.0572,5,0.616,-7.21,0,0.129,128.025,4,https://api.spotify.com/v1/tracks/47p9WLjuQTWw1xysBMREu2,audio_features,spotify:track:47p9WLjuQTWw1xysBMREu2,0.192
0.00104,https://api.spotify.com/v1/audio-analysis/5qFL2uwfnGU8FccwLMgPNQ,0.64,301122,0.903,dubstep,5qFL2uwfnGU8FccwLMgPNQ,0.0488,5,0.171,-3.041,0,0.183,128.079,4,https://api.spotify.com/v1/tracks/5qFL2uwfnGU8FccwLMgPNQ,audio_features,spotify:track:5qFL2uwfnGU8FccwLMgPNQ,0.152
0.000244,https://api.spotify.com/v1/audio-analysis/5tGwVrXBhYGUIRQuQ1gvrQ,0.646,226286,0.97,dubstep,5tGwVrXBhYGUIRQuQ1gvrQ,0.00483,5,0.0668,-1.64,1,0.129,140.145,4,https://api.spotify.com/v1/tracks/5tGwVrXBhYGUIRQuQ1gvrQ,audio_features,spotify:track:5tGwVrXBhYGUIRQuQ1gvrQ,0.325
0.000478,https://api.spotify.com/v1/audio-analysis/0MHRDZ9sbEWl46lhK9lyN1,0.639,308571,0.688,dubstep,0MHRDZ9sbEWl46lhK9lyN1,0.282,5,0.0904,-4.835,0,0.0446,140.001,4,https://api.spotify.com/v1/tracks/0MHRDZ9sbEWl46lhK9lyN1,audio_features,spotify:track:0MHRDZ9sbEWl46lhK9lyN1,0.23
0.00483,https://api.spotify.com/v1/audio-analysis/1JP779IkUMANQVaPGzc6Ld,0.529,281196,0.791,dubstep,1JP779IkUMANQVaPGzc6Ld,0.758,1,0.739,-4.894,1,0.0289,140.045,4,https://api.spotify.com/v1/tracks/1JP779IkUMANQVaPGzc6Ld,audio_features,spotify:track:1JP779IkUMANQVaPGzc6Ld,0.278
0.000211,https://api.spotify.com/v1/audio-analysis/62PdGwG6Hv8sCyd29ExKEq,0.586,298402,0.836,dubstep,62PdGwG6Hv8sCyd29ExKEq,0.833,10,0.0339,-6.067,1,0.0603,109.932,4,https://api.spotify.com/v1/tracks/62PdGwG6Hv8sCyd29ExKEq,audio_features,spotify:track:62PdGwG6Hv8sCyd29ExKEq,0.165
0.000174,https://api.spotify.com/v1/audio-analysis/7gXbW31wBLNqHOd03L7Hwz,0.495,251289,0.901,dubstep,7gXbW31wBLNqHOd03L7Hwz,0.926,4,0.369,-4.904,0,0.0407,172.143,4,https://api.spotify.com/v1/tracks/7gXbW31wBLNqHOd03L7Hwz,audio_features,spotify:track:7gXbW31wBLNqHOd03L7Hwz,0.317
0.00497,https://api.spotify.com/v1/audio-analysis/4ioiwWWVemP9cNxn9dLuxk,0.537,239827,0.928,dubstep,4ioiwWWVemP9cNxn9dLuxk,0.00504,1,0.082,-2.898,1,0.0697,139.934,4,https://api.spotify.com/v1/tracks/4ioiwWWVemP9cNxn9dLuxk,audio_features,spotify:track:4ioiwWWVemP9cNxn9dLuxk,0.328
0.0236,https://api.spotify.com/v1/audio-analysis/1RJZLVGpBG9nNZiHRQSWTp,0.658,237680,0.93,dubstep,1RJZLVGpBG9nNZiHRQSWTp,0.0,5,0.578,-2.912,0,0.141,104.018,4,https://api.spotify.com/v1/tracks/1RJZLVGpBG9nNZiHRQSWTp,audio_features,spotify:track:1RJZLVGpBG9nNZiHRQSWTp,0.132
0.0139,https://api.spotify.com/v1/audio-analysis/5vlmyGaKZCJGGPLmDxzlOB,0.825,279707,0.841,dubstep,5vlmyGaKZCJGGPLmDxzlOB,4.76e-06,9,0.0866,-4.105,0,0.134,139.814,4,https://api.spotify.com/v1/tracks/5vlmyGaKZCJGGPLmDxzlOB,audio_features,spotify:track:5vlmyGaKZCJGGPLmDxzlOB,0.666
0.0308,https://api.spotify.com/v1/audio-analysis/2nz6tKHsV0GJhwaXIOvYz5,0.568,164576,0.858,dubstep,2nz6tKHsV0GJhwaXIOvYz5,0.778,11,0.108,-2.442,0,0.307,139.795,4,https://api.spotify.com/v1/tracks/2nz6tKHsV0GJhwaXIOvYz5,audio_features,spotify:track:2nz6tKHsV0GJhwaXIOvYz5,0.453
0.00431,https://api.spotify.com/v1/audio-analysis/1Kxi2wiE5ajvGPYMRs8hwS,0.674,289286,0.815,dubstep,1Kxi2wiE5ajvGPYMRs8hwS,0.665,1,0.31,-6.792,1,0.0683,139.945,4,https://api.spotify.com/v1/tracks/1Kxi2wiE5ajvGPYMRs8hwS,audio_features,spotify:track:1Kxi2wiE5ajvGPYMRs8hwS,0.0442
0.000485,https://api.spotify.com/v1/audio-analysis/4yTUtEpJFCvgCAEsXP38xQ,0.551,303428,0.531,dubstep,4yTUtEpJFCvgCAEsXP38xQ,0.000247,11,0.0459,-8.086,0,0.0415,139.993,4,https://api.spotify.com/v1/tracks/4yTUtEpJFCvgCAEsXP38xQ,audio_features,spotify:track:4yTUtEpJFCvgCAEsXP38xQ,0.303
0.000364,https://api.spotify.com/v1/audio-analysis/7Mw1svSngAwEaKFDjgxdiT,0.677,287004,0.91,dubstep,7Mw1svSngAwEaKFDjgxdiT,0.00842,2,0.35,-4.628,1,0.063,109.988,4,https://api.spotify.com/v1/tracks/7Mw1svSngAwEaKFDjgxdiT,audio_features,spotify:track:7Mw1svSngAwEaKFDjgxdiT,0.504
0.000859,https://api.spotify.com/v1/audio-analysis/0QQwlREWKKxRUPPbpaKZJS,0.422,291080,0.827,dubstep,0QQwlREWKKxRUPPbpaKZJS,0.00231,7,0.179,-5.759,0,0.197,175.071,4,https://api.spotify.com/v1/tracks/0QQwlREWKKxRUPPbpaKZJS,audio_features,spotify:track:0QQwlREWKKxRUPPbpaKZJS,0.408
5.68e-05,https://api.spotify.com/v1/audio-analysis/4aIvvv0oATCUPuBiDTIRfm,0.618,249012,0.613,dubstep,4aIvvv0oATCUPuBiDTIRfm,0.617,11,0.163,-6.229,0,0.039,139.971,4,https://api.spotify.com/v1/tracks/4aIvvv0oATCUPuBiDTIRfm,audio_features,spotify:track:4aIvvv0oATCUPuBiDTIRfm,0.263
0.000236,https://api.spotify.com/v1/audio-analysis/32DHNTwLq8wX9boBM7Kye7,0.727,219860,0.781,dubstep,32DHNTwLq8wX9boBM7Kye7,0.315,7,0.203,-5.641,1,0.184,143.089,4,https://api.spotify.com/v1/tracks/32DHNTwLq8wX9boBM7Kye7,audio_features,spotify:track:32DHNTwLq8wX9boBM7Kye7,0.474
0.000811,https://api.spotify.com/v1/audio-analysis/3XFHeOztekxtWGqZ4arU6F,0.381,330480,0.817,dubstep,3XFHeOztekxtWGqZ4arU6F,3.54e-05,2,0.0459,-4.372,1,0.115,83.963,4,https://api.spotify.com/v1/tracks/3XFHeOztekxtWGqZ4arU6F,audio_features,spotify:track:3XFHeOztekxtWGqZ4arU6F,0.123
0.000111,https://api.spotify.com/v1/audio-analysis/6illHhZLQm5s3tee1Vjd4n,0.706,301264,0.908,dubstep,6illHhZLQm5s3tee1Vjd4n,0.872,10,0.0678,-3.376,1,0.0365,110.042,4,https://api.spotify.com/v1/tracks/6illHhZLQm5s3tee1Vjd4n,audio_features,spotify:track:6illHhZLQm5s3tee1Vjd4n,0.649
0.0069,https://api.spotify.com/v1/audio-analysis/2Y1XNziUW2AN7gK987rF5m,0.595,368840,0.578,dubstep,2Y1XNziUW2AN7gK987rF5m,5.22e-06,9,0.0712,-5.251,0,0.0629,139.995,4,https://api.spotify.com/v1/tracks/2Y1XNziUW2AN7gK987rF5m,audio_features,spotify:track:2Y1XNziUW2AN7gK987rF5m,0.138
0.000182,https://api.spotify.com/v1/audio-analysis/2iT9ecRGWV9zzcXjiwSBzm,0.723,374874,0.675,dubstep,2iT9ecRGWV9zzcXjiwSBzm,0.381,7,0.0593,-6.378,0,0.0441,140.0,4,https://api.spotify.com/v1/tracks/2iT9ecRGWV9zzcXjiwSBzm,audio_features,spotify:track:2iT9ecRGWV9zzcXjiwSBzm,0.355
0.000706,https://api.spotify.com/v1/audio-analysis/4ndYuCdyCueaYWbROBusyU,0.478,353267,0.987,dubstep,4ndYuCdyCueaYWbROBusyU,0.119,6,0.0751,-2.913,1,0.102,140.037,4,https://api.spotify.com/v1/tracks/4ndYuCdyCueaYWbROBusyU,audio_features,spotify:track:4ndYuCdyCueaYWbROBusyU,0.342
0.000211,https://api.spotify.com/v1/audio-analysis/0Bu75pBNS5pjDLWgfUKGrm,0.344,248178,0.916,dubstep,0Bu75pBNS5pjDLWgfUKGrm,0.299,2,0.109,-5.22,1,0.316,66.893,4,https://api.spotify.com/v1/tracks/0Bu75pBNS5pjDLWgfUKGrm,audio_features,spotify:track:0Bu75pBNS5pjDLWgfUKGrm,0.146
0.00071,https://api.spotify.com/v1/audio-analysis/4SCt2d0kZk8VsbVa78otYR,0.352,219243,0.948,dubstep,4SCt2d0kZk8VsbVa78otYR,0.244,4,0.0692,-1.58,0,0.0351,140.084,4,https://api.spotify.com/v1/tracks/4SCt2d0kZk8VsbVa78otYR,audio_features,spotify:track:4SCt2d0kZk8VsbVa78otYR,0.37
5.01e-05,https://api.spotify.com/v1/audio-analysis/5m8KHgRbZN7Q1l4kpzsiHr,0.755,277786,0.991,dubstep,5m8KHgRbZN7Q1l4kpzsiHr,0.627,0,0.133,-4.208,1,0.0491,140.043,4,https://api.spotify.com/v1/tracks/5m8KHgRbZN7Q1l4kpzsiHr,audio_features,spotify:track:5m8KHgRbZN7Q1l4kpzsiHr,0.354
0.000183,https://api.spotify.com/v1/audio-analysis/4Qo5U7OuraKkCIlm9Er3pA,0.59,361710,0.762,dubstep,4Qo5U7OuraKkCIlm9Er3pA,0.332,1,0.414,-6.699,0,0.0511,139.944,4,https://api.spotify.com/v1/tracks/4Qo5U7OuraKkCIlm9Er3pA,audio_features,spotify:track:4Qo5U7OuraKkCIlm9Er3pA,0.0585
0.0252,https://api.spotify.com/v1/audio-analysis/5xzcenevf7a2iblgEWtqsP,0.758,211636,0.978,dubstep,5xzcenevf7a2iblgEWtqsP,0.0,11,0.143,-0.987,0,0.146,110.003,4,https://api.spotify.com/v1/tracks/5xzcenevf7a2iblgEWtqsP,audio_features,spotify:track:5xzcenevf7a2iblgEWtqsP,0.51
0.000217,https://api.spotify.com/v1/audio-analysis/6lIM02Waqq76IsZUnK2Lih,0.484,415567,0.523,dubstep,6lIM02Waqq76IsZUnK2Lih,0.249,3,0.0777,-5.637,1,0.0441,139.988,4,https://api.spotify.com/v1/tracks/6lIM02Waqq76IsZUnK2Lih,audio_features,spotify:track:6lIM02Waqq76IsZUnK2Lih,0.0589
0.000346,https://api.spotify.com/v1/audio-analysis/3C2lcyuWsexmXCzDfVNM0A,0.864,169013,0.874,dubstep,3C2lcyuWsexmXCzDfVNM0A,0.27,5,0.305,-3.187,0,0.0829,140.042,4,https://api.spotify.com/v1/tracks/3C2lcyuWsexmXCzDfVNM0A,audio_features,spotify:track:3C2lcyuWsexmXCzDfVNM0A,0.0355
0.00316,https://api.spotify.com/v1/audio-analysis/21NqVioImYOhb77WHi8QcI,0.678,272098,0.746,dubstep,21NqVioImYOhb77WHi8QcI,0.0192,11,0.0983,-6.178,0,0.278,145.096,4,https://api.spotify.com/v1/tracks/21NqVioImYOhb77WHi8QcI,audio_features,spotify:track:21NqVioImYOhb77WHi8QcI,0.426
